Alias,ID,Name,Year,,
KBK2,(R322),Jewish Community Council of Canarsie,FY10,,
KBK2,(R322),Jewish Community Council of Canarsie,FY11,,
KBK2,(R322),Jewish Community Council of Canarsie,FY12,,
KBK2,(R322),Jewish Community Council of Canarsie,FY13,,
KBK2,R322,Jewish Community Council of Canarsie,FY14,,
KBK206,(R700),Crown Heights Jewish Community Council,FY10,,
KBK206,(R700),Crown Heights Jewish Community Council,FY11,,
KBK206,(R700),Crown Heights Jewish Community Council,FY12,,
KBK206,(R700),Crown Heights Jewish Community Council,FY13,,
KBK206,R700,Crown Heights Jewish Community Council,FY14,,
KBK22,(R324),Va'ad Hakol Crown Heights,FY10,,
KBK22,(R324),Va'ad Hakol Crown Heights,FY11,,
KBK22,(R324),Va'ad Hakol Crown Heights,FY12,,
KBK22,(R324),Va'ad Hakol Crown Heights,FY13,,
KBK22,R324,Va'ad Hakol Crown Heights,FY14,,
KBK23,(R325),Young Israel of Flatbush Welfare Org.,FY10,,
KBK23,(R325),Young Israel of Flatbush Welfare Org.,FY11,,
KBK23,(R325),Young Israel of Flatbush Welfare Org.,FY12,,
KBK23,(R325),Young Israel of Flatbush Welfare Org.,FY13,,
KBK24,(R326),"Yeshiva Torah Vodaath, Inc.",FY10,,
KBK25,(R327),Hurricane Sandy Site:Metropolitan Council (Food Pantry),FY10,,
KBK25,(R327),Metropolitan Council (Food Pantry),FY11,,
KBK25,(R327),Hurricane Sandy Site:Metropolitan Council (Food Pantry),FY12,,
KBK25,(R327),Metropolitan Council (Food Pantry),FY13,,
KBK25,R327,Metropolitan Council (Food Pantry),FY14,,
KBK26,(R328),OTSAR,FY10,,
KBK26,(R328),OTSAR,FY11,,
KBK26,(R328),OTSAR,FY12,,
KBK26,(R328),OTSAR,FY13,,
KBK26,R328,OTSAR,FY14,,
KBK27,(R329),Mirrer Yeshiva,FY10,,
KBK3,(R332),Natl Comm-Furtherance Jewish Education,FY10,,
KBK3,(R332),Natl Comm-Furtherance Jewish Education,FY11,,
KBK3,(R332),Natl Comm-Furtherance Jewish Education,FY12,,
KBK3,(R332),Natl Comm-Furtherance Jewish Education,FY13,,
KBK3,R332,Natl Comm-Furtherance Jewish Education,FY14,,
KBK30,(R333),Yeshiva Ohel Moshe,FY10,,
KBK30,(R333),Yeshiva Ohel Moshe,FY11,,
KBK30,(R333),Yeshiva Ohel Moshe,FY12,,
KBK30,(R333),Yeshiva Ohel Moshe,FY13,,
KBK30,R333,Yeshiva Ohel Moshe,FY14,,
KBK32,(R335),Zichron Acheinu Levy-Menachemtzion,FY10,,
KBK32,(R335),Zichron Acheinu Levy-Menachemtzion,FY11,,
KBK32,(R335),Zichron Acheinu Levy-Menachemtzion,FY12,,
KBK32,(R335),Zichron Acheinu Levy-Menachemtzion,FY13,,
KBK32,R335,Zichron Acheinu Levy-Menachemtzion,FY14,,
KBK33,(R336),Aishel Shabbat,FY10,,
KBK33,(R336),Aishel Shabbat,FY11,,
KBK33,(R336),Aishel Shabbat,FY12,,
KBK33,(R336),Aishel Shabbat,FY13,,
KBK33,R336,Aishel Shabbat,FY14,,
KBK34,(R337),Ladies Bikur Cholim Dsatmor,FY10,,
KBK34,(R337),Ladies Bikur Cholim Dsatmor,FY11,,
KBK6,R338,Abraham 1 Residence,FY14,,
KBK8,(R339),Oneg Shabbos,FY10,,
KBK8,(R339),Oneg Shabbos,FY11,,
KBK8,(R339),Oneg Shabbos,FY12,,
KBK8,(R339),Oneg Shabbos,FY13,,
KBK8,R339,Oneg Shabbos,FY14,,
KBK9,(R340),Tomche Shabbos - Borough Park/Flatbush,FY10,,
KBK9,(R340),Tomche Shabbos - Borough Park/Flatbush,FY11,,
KBK9,(R340),Tomche Shabbos - Borough Park/Flatbush,FY12,,
KBK9,(R340),Tomche Shabbos - Borough Park/Flatbush,FY13,,
KBK9,R340,Tomche Shabbos - Borough Park/Flatbush,FY14,,
KM1,(R341),Project ORE of Ed. Alliance,FY10,,
KM1,(R341),Project ORE of Ed. Alliance,FY11,,
KM1,(R341),Project ORE of Ed. Alliance,FY12,,
KM1,(R341),Project ORE of Ed. Alliance,FY13,,
KM1,R341,Project ORE of Ed. Alliance,FY14,,
KM3,(R342),Dorot-Homeless Prevention Program,FY10,,
KM3,(R342),Dorot-Homeless Prevention Program,FY11,,
KM3,(R342),Dorot-Homeless Prevention Program,FY12,,
KM3,(R342),Dorot-Homeless Prevention Program,FY13,,
KM4,(R343),Congregation B'nai Jeshurun,FY10,,
KM4,(R343),Congregation B'nai Jeshurun,FY11,,
KM4,(R343),Congregation B'nai Jeshurun,FY12,,
KM4,(R343),Congregation B'nai Jeshurun,FY13,,
KM4,R343,Congregation B'nai Jeshurun,FY14,,
KM71,(R345),YM-YWHA/Washington Heights-Inwood,FY10,,
KM71,(R345),YM-YWHA/Washington Heights-Inwood,FY11,,
KM71,(R345),YM-YWHA/Washington Heights-Inwood,FY12,,
KM71,(R345),YM-YWHA/Washington Heights-Inwood,FY13,,
KM71,R345,YM-YWHA/Washington Heights-Inwood,FY14,,
KQ6,(R347),Queens Jewish Community Council,FY10,,
KQ6,(R347),Queens Jewish Community Council,FY11,,
KQ6,(R347),Queens Jewish Community Council,FY12,,
KQ6,(R347),Queens Jewish Community Council,FY13,,
KQ6,R347,Queens Jewish Community Council,FY14,,
KQN1,(R348),Project L.E.A.D - kosher Kitchen,FY10,,
KQN1,(R348),Project L.E.A.D - kosher Kitchen,FY11,,
KQN1,(R348),Project L.E.A.D - kosher Kitchen,FY12,,
KQN1,(R348),Project L.E.A.D - kosher Kitchen,FY13,,
KQN1,R348,Project L.E.A.D - kosher Kitchen,FY14,,
KQN103,(R701),Jewish Institue of Queens Emergency Food Program,FY10,,
KQN103,(R701),Jewish Institue of Queens Emergency Food Program,FY11,,
KQN103,(R701),Jewish Institue of Queens Emergency Food Program,FY12,,
KQN103,(R701),Jewish Institue of Queens Emergency Food Program,FY13,,
KQN103,R701,Jewish Institute of Queens Emergency Food Program,FY14,,
KQN3,(R350),Kehillat Sephardim Synagogue,FY10,,
KQN3,(R350),Kehillat Sephardim Synagogue,FY11,,
KQN3,(R350),Kehillat Sephardim Synagogue,FY12,,
KQN3,(R350),Kehillat Sephardim Synagogue,FY13,,
KQN3,R350,Kehillat Sephardim Synagogue,FY14,,
KQN42,(R352),Jewish Service Coalition,FY10,,
KQN42,(R352),Jewish Service Coalition,FY11,,
KQN42,(R352),Jewish Service Coalition,FY12,,
KQN42,(R352),Jewish Service Coalition,FY13,,
KQN42,R352,Jewish Service Coalition,FY14,,
KQN50,(R353),Beth Gavriel Shaare Zion,FY10,,
KQN50,(R353),Beth Gavriel Shaare Zion,FY11,,
KQN50,(R353),Beth Gavriel Shaare Zion,FY12,,
KQN50,(R353),Beth Gavriel Shaare Zion,FY13,,
KQN50,R353,Beth Gavriel Shaare Zion,FY14,,
KQN51,(R354),Congregation Shaare Zedek,FY10,,
KQN51,(R354),Congregation Shaare Zedek,FY11,,
KS01,(R355),Council of Jewish Organization of S.I.,FY10,,
KS01,(R355),Council of Jewish Organization of S.I.,FY11,,
KS01,(R355),Council of Jewish Organization of S.I.,FY12,,
KS01,(R355),Council of Jewish Organization of S.I.,FY13,,
KS01,R355,Council of Jewish Organization of S.I.,FY14,,
M02,(R357),Little Sisters of the Assumption,FY10,,
M02,(R357),Little Sisters of the Assumption,FY11,,
M02,(R357),Little Sisters of the Assumption,FY12,,
M02,(R357),Little Sisters of the Assumption,FY13,,
M02,R357,Little Sisters of the Assumption,FY14,,
M03,(R358),Bellevue Hospital - CSS MICA,FY10,,
M03B,(R359),Bellevue Hospital - Alcohol Outpatient,FY10,,
M03B,(R359),Bellevue Hospital - Alcohol Outpatient,FY11,,
M03B,(R359),Bellevue Hospital - Alcohol Outpatient,FY12,,
M06,(R362),Goddard Riverside - The Other Place,FY10,,
M06,(R362),Goddard Riverside - The Other Place,FY11,,
M06,(R362),Goddard Riverside - The Other Place,FY12,,
M06,(R362),Goddard Riverside - The Other Place,FY13,,
M06,R362,Goddard Riverside - The Other Place,FY14,,
M07,(R363),Cecil Hotel,FY10,,
M07,(R363),Cecil Hotel,FY11,,
M07,(R363),Cecil Hotel,FY12,,
M07,(R363),Cecil Hotel,FY13,,
M07,R363,Cecil Hotel,FY14,,
M08,(R364),Grace Hispanic United Methodist Church,FY10,,
M08,(R364),Grace Hispanic United Methodist Church,FY11,,
M08,(R364),Grace Hispanic United Methodist Church,FY12,,
M08,(R364),Grace Hispanic United Methodist Church,FY13,,
M08,R364,Grace Hispanic United Methodist Church,FY14,,
M09,(R365),"FACES NY, Inc.",FY10,,
M09,(R365),"FACES NY, Inc.",FY11,,
M09,(R365),"FACES NY, Inc.",FY12,,
M09,(R365),"FACES NY, Inc.",FY13,,
M10,(R366),Iglesia Pentecostal el Maestro,FY10,,
M10,(R366),Iglesia Pentecostal el Maestro,FY11,,
M10,(R366),Iglesia Pentecostal el Maestro,FY12,,
M10,(R366),Iglesia Pentecostal el Maestro,FY13,,
M10,R366,Iglesia Pentecostal el Maestro,FY14,,
M101,(R367),Ready Willing and Able - Harlem # 1,FY10,,
M101,(R367),Ready Willing and Able - Harlem # 1,FY11,,
M101,(R367),Ready Willing and Able - Harlem # 1,FY12,,
M101,(R367),Ready Willing and Able - Harlem # 1,FY13,,
M101,R367,Ready Willing & Able - Harlem # 1,FY14,,
M102,(R368),"Educational Alliance, Inc.",FY10,,
M102,(R368),"Educational Alliance, Inc.",FY11,,
M102,(R368),"Educational Alliance, Inc.",FY12,,
M102,(R368),"Educational Alliance, Inc.",FY13,,
M102,R368,Educational Alliance Inc.,FY14,,
M104,(R370),Our Lady of Lourdes Church,FY10,,
M104,(R370),Our Lady of Lourdes Church,FY11,,
M104,(R370),Our Lady of Lourdes Church,FY12,,
M104,(R370),Our Lady of Lourdes Church,FY13,,
M104,R370,Our Lady of Lourdes Church,FY14,,
M105,(R372),"Polo Grounds Valley, Inc.",FY10,,
M105,(R372),"Polo Grounds Valley, Inc.",FY11,,
M105,(R372),"Polo Grounds Valley, Inc.",FY12,,
M105,(R372),"Polo Grounds Valley, Inc.",FY13,,
M106,(R373),Cluster House - Urban Pathways,FY10,,
M106,(R373),Cluster House - Urban Pathways,FY11,,
M109,(R376),Community Center of Immigrants,FY10,,
M109,(R376),Community Center of Immigrants,FY11,,
M109,(R376),Community Center of Immigrants,FY12,,
M109,(R376),Community Center of Immigrants,FY13,,
M109,R376,Community Center of Immigrants,FY14,,
M10B,(R377),Jericho House,FY10,,
M10B,(R377),Jericho House,FY11,,
M10B,(R377),Jericho House,FY12,,
M11,(R378),Holy Apostles Soup Kitchen,FY10,,
M11,(R378),Holy Apostles Soup Kitchen,FY11,,
M11,(R378),Holy Apostles Soup Kitchen,FY12,,
M11,(R378),Holy Apostles Soup Kitchen,FY13,,
M11,R378,Holy Apostles Soup Kitchen,FY14,,
M110,(R379),Echo Apartments,FY10,,
M110,(R379),Echo Apartments,FY11,,
M110,(R379),Echo Apartments,FY12,,
M110,(R379),Echo Apartments,FY13,,
M112,(R381),Doe Fund A Better Place,FY10,,
M112,(R381),Doe Fund A Better Place,FY11,,
M112,(R381),Doe Fund A Better Place,FY12,,
M112,(R381),Doe Fund A Better Place,FY13,,
M113,(R382),Recovery Works,FY10,,
M113,(R382),Recovery Works,FY11,,
M113,(R382),Recovery Works,FY12,,
M113,(R382),Recovery Works,FY13,,
M113,R382,MHA of NYC Recovery Works,FY14,,
M114,(R383),"Create, Inc. (Outpatient)",FY10,,
M114,(R383),"Create, Inc. (Outpatient)",FY11,,
M114,(R383),"Create, Inc. (Outpatient)",FY12,,
M114,(R383),"Create, Inc. (Outpatient)",FY13,,
M115,(R384),"Create, Inc. - Create Young Adult",FY10,,
M115,(R384),"Create, Inc. - Create Young Adult",FY11,,
M115,(R384),"Create, Inc. - Create Young Adult",FY12,,
M115,(R384),"Create, Inc. - Create Young Adult",FY13,,
M116,(R385),Kenmore Associates LP,FY10,,
M116,(R385),Kenmore Associates LP,FY11,,
M116,(R385),Kenmore Associates LP,FY12,,
M116,(R385),Kenmore Associates LP,FY13,,
M116,R385,Kenmore Associates LP,FY14,,
M117,(R386),Volunteers of America,FY10,,
M117,(R386),Volunteers of America,FY11,,
M117,(R386),Volunteers of America,FY12,,
M117,(R386),Volunteers of America,FY13,,
M117,R386,Volunteers of America,FY14,,
M12,(R388),Grand Central Neighborhood,FY10,,
M12,(R388),Grand Central Neighborhood,FY11,,
M12,(R388),Grand Central Neighborhood,FY12,,
M12,(R388),Grand Central Neighborhood,FY13,,
M12,R388,Grand Central Neighborhood,FY14,,
M120,(R389),Yorkville Common Food Pantry,FY10,,
M120,(R389),Yorkville Common Food Pantry,FY11,,
M120,(R389),Yorkville Common Food Pantry,FY12,,
M120,(R389),Yorkville Common Food Pantry,FY13,,
M120,R389,New York Common Food Pantry,FY14,,
M121,(R391),SA - Manhattan Citadel Corp,FY10,,
M121,(R391),SA - Manhattan Citadel Corp,FY11,,
M121,(R391),SA - Manhattan Citadel Corp,FY12,,
M121,(R391),SA - Manhattan Citadel Corp,FY13,,
M121,R391,SA - Manhattan Citadel Corp,FY14,,
M122,(R393),Metropolitan Community Church,FY10,,
M122,(R393),Metropolitan Community Church,FY11,,
M122,(R393),Metropolitan Community Church,FY12,,
M122,(R393),Metropolitan Community Church,FY13,,
M122,R393,Metropolitan Community Church,FY14,,
M125,(R396),Village Temple Soup Kitchen,FY10,,
M125,(R396),Village Temple Soup Kitchen,FY11,,
M125,(R396),Village Temple Soup Kitchen,FY12,,
M127,(R397),Washington Heights Ecumenical FP,FY10,,
M127,(R397),Washington Heights Ecumenical FP,FY11,,
M127,(R397),Washington Heights Ecumenical FP,FY12,,
M129,(R399),"United Christian Prison Ministry, Inc.",FY10,,
M129,(R399),"United Christian Prison Ministry, Inc.",FY11,,
M129,(R399),"United Christian Prison Ministry, Inc.",FY12,,
M13,(R400),Help Supportive Employment Center,FY10,,
M13,(R400),Help Supportive Employment Center,FY11,,
M13,(R400),Help Supportive Employment Center,FY12,,
M13,(R400),Help Supportive Employment Center,FY13,,
M13,R400,Help Supportive Employment Center,FY14,,
M130,(R401),The Carter Burden Lunch Senior Club,FY10,,
M130,(R401),The Carter Burden Lunch Senior Club,FY11,,
M130,(R401),The Carter Burden Lunch Senior Club,FY12,,
M130,(R401),The Carter Burden Lunch Senior Club,FY13,,
M130,R401,The Carter Burden Lunch Senior Club,FY14,,
M132,(R402),Shilo Church of Christ,FY10,,
M132,(R402),Shilo Church of Christ,FY11,,
M132,(R402),Shilo Church of Christ,FY12,,
M132,(R402),Shilo Church of Christ,FY13,,
M132,R402,Shilo Church of Christ,FY14,,
M133,(R403),Praxis Housing Initiatives - Barbour Hotel,FY10,,
M133,(R403),Praxis Housing Initiatives - Barbour Hotel,FY11,,
M133,(R403),Praxis Housing Initiatives - Barbour Hotel,FY12,,
M133,(R403),Praxis Housing Initiatives - Barbour Hotel,FY13,,
M133,R403,Praxis Housing Initiatives - Barbour Hotel,FY14,,
M134,(R404),Praxis Housing Initiatives - Riverside Place,FY10,,
M134,(R404),Praxis Housing Initiatives - Riverside Place,FY11,,
M134,(R404),Praxis Housing Initiatives - Riverside Place,FY12,,
M134,(R404),Praxis Housing Initiatives - Riverside Place,FY13,,
M134,R404,Praxis Housing Initiatives - Riverside Place,FY14,,
M135,(R405),Cabrini Immigrant Services,FY10,,
M135,(R405),Cabrini Immigrant Services,FY11,,
M135,(R405),Cabrini Immigrant Services,FY12,,
M135,(R405),Cabrini Immigrant Services,FY13,,
M135,R405,Cabrini Immigrant Services,FY14,,
M139,(R409),Metropolitan Baptist Church,FY10,,
M139,(R409),Metropolitan Baptist Church,FY11,,
M139,(R409),Metropolitan Baptist Church,FY12,,
M139,(R409),Metropolitan Baptist Church,FY13,,
M14,(R410),Grand Coalition of Seniors-Grand Street Settlement,FY10,,
M14,(R410),Grand Coalition of Seniors-Grand Street Settlement,FY11,,
M14,(R410),Grand Coalition of Seniors-Grand Street Settlement,FY12,,
M140,(R411),Upper Manhattan Mental Health Ctr-Council Ent.,FY10,,
M140,(R411),Upper Manhattan Mental Health Ctr-Council Ent.,FY11,,
M140,(R411),Upper Manhattan Mental Health Ctr-Council Ent.,FY12,,
M140,(R411),Upper Manhattan Mental Health Ctr-Council Ent.,FY13,,
M140,R411,Upper Manhattan Mental Health Ctr-Council Ent.,FY14,,
M142,(R413),"The Bridge, Inc.",FY10,,
M142,(R413),"The Bridge, Inc.",FY11,,
M142,(R413),"The Bridge, Inc.",FY12,,
M144,(R415),Project Greenhope: Services For Women,FY10,,
M144,(R415),Project Greenhope: Services For Women,FY11,,
M144,(R415),Project Greenhope: Services For Women,FY12,,
M147,(R418),New Covenant Temple,FY10,,
M147,(R418),New Covenant Temple,FY11,,
M149,(R420),Iris House,FY10,,
M149,(R420),Iris House,FY11,,
M149,(R420),Iris House,FY12,,
M149,(R420),Iris House,FY13,,
M149,R420,Iris House,FY14,,
M150,(R422),St. Clements Food Pantry,FY10,,
M150,(R422),St. Clements Food Pantry,FY11,,
M150,(R422),St. Clements Food Pantry,FY12,,
M150,(R422),St. Clements Food Pantry,FY13,,
M150,R422,St. Clements Food Pantry,FY14,,
M153,(R425),Church of God (NY),FY10,,
M153,(R425),Church of God (NY),FY11,,
M154,(R426),The Door,FY10,,
M154,(R426),The Door,FY11,,
M154,(R426),The Door,FY12,,
M154,(R426),The Door,FY13,,
M154,R426,The Door,FY14,,
M156,(R428),The Father's Heart Ministries,FY10,,
M156,(R428),The Father's Heart Ministries,FY11,,
M156,(R428),The Father's Heart Ministries,FY12,,
M156,(R428),The Father's Heart Ministries,FY13,,
M156,R428,The Father's Heart Ministries,FY14,,
M157,(R429),First Corinthian Food Pantry,FY10,,
M157,(R429),First Corinthian Food Pantry,FY11,,
M157,(R429),First Corinthian Food Pantry,FY12,,
M157,(R429),First Corinthian Food Pantry,FY13,,
M157,R429,First Corinthian Food Pantry,FY14,,
M158,(R430),St. Cecilia's Parish Services,FY10,,
M158,(R430),St. Cecilia's Parish Services,FY11,,
M158,(R430),St. Cecilia's Parish Services,FY12,,
M158,(R430),St. Cecilia's Parish Services,FY13,,
M158,R430,St. Cecilia's Parish Services,FY14,,
M159,(R431),St. Mark's The Evangelist,FY10,,
M159,(R431),St. Mark's The Evangelist,FY11,,
M159,(R431),St. Mark's The Evangelist,FY12,,
M159,(R431),St. Mark's The Evangelist,FY13,,
M159,R431,St. Mark's The Evangelist,FY14,,
M16,(R433),Housing Works,FY10,,
M16,(R433),Housing Works,FY11,,
M160,(R434),Worldwide Missionary Movement (Centro Evangelistico),FY10,,
M160,(R434),Worldwide Missionary Movement (Centro Evangelistico),FY11,,
M160,(R434),Worldwide Missionary Movement (Centro Evangelistico),FY12,,
M160,(R434),Worldwide Missionary Movement (Centro Evangelistico),FY13,,
M160,R434,World Wide Missionary Movement (Centro Evangelistico),FY14,,
M161,(R435),Urban Pathways - Open Door,FY10,,
M163,(R437),Odyssey House Haven H.D.F.C,FY10,,
M163,(R437),Odyssey House Haven H.D.F.C,FY11,,
M163,(R437),Odyssey House Haven H.D.F.C,FY12,,
M164,(R438),Praxis Housing Init - St Nicholas Hotel,FY10,,
M164,(R438),Praxis Housing Init - St Nicholas Hotel,FY11,,
M164,(R438),Praxis Housing Init - St Nicholas Hotel,FY12,,
M169,(R443),The BRC Food Service Program,FY10,,
M169,(R443),The BRC Food Service Program,FY11,,
M169,(R443),The BRC Food Service Program,FY12,,
M169,(R443),The BRC Food Service Program,FY13,,
M169,R443,The BRC Food Service Program,FY14,,
M17,(R444),"Phase Piggyback, Inc.",FY10,,
M17,(R444),"Phase Piggyback, Inc.",FY11,,
M17,(R444),"Phase Piggyback, Inc.",FY12,,
M170,(R445),Barrier Free Living,FY10,,
M170,(R445),Barrier Free Living,FY11,,
M170,(R445),Barrier Free Living,FY12,,
M170,(R445),Barrier Free Living,FY13,,
M170,R445,Barrier Free Living,FY14,,
M171,(R446),BRC - Los Vecinos SRO,FY10,,
M171,(R446),BRC - Los Vecinos SRO,FY11,,
M171,(R446),BRC - Los Vecinos SRO,FY12,,
M172,(R447),Southern Baptist Church,FY10,,
M172,(R447),Southern Baptist Church,FY11,,
M172,(R447),Southern Baptist Church,FY12,,
M175,(R450),The Holy Trinity Neighborhood Center,FY10,,
M175,(R450),The Holy Trinity Neighborhood Center,FY11,,
M175,(R450),The Holy Trinity Neighborhood Center,FY12,,
M175,(R450),The Holy Trinity Neighborhood Center,FY13,,
M175,R450,The Holy Trinity Neighborhood Center,FY14,,
M176,(R451),Hamilton Grange Senior Citizen Center,FY10,,
M176,(R451),Hamilton Grange Senior Citizen Center,FY11,,
M176,(R451),Hamilton Grange Senior Citizen Center,FY12,,
M178,(R453),Crossroads SDA Church,FY10,,
M178,(R453),Crossroads SDA Church,FY11,,
M179,(R454),"Youth Action Programs & Homes, Inc.",FY10,,
M179,(R454),"Youth Action Programs & Homes, Inc.",FY11,,
M18,(R455),Bowery Mission Ministries,FY10,,
M18,(R455),Bowery Mission Ministries,FY11,,
M18,(R455),Bowery Mission Ministries,FY12,,
M18,(R455),Bowery Mission Ministries,FY13,,
M18,R455,Bowery Mission Ministries,FY14,,
M180,(R456),Mount Olivet Baptist Church,FY10,,
M180,(R456),Mount Olivet Baptist Church,FY11,,
M180,(R456),Mount Olivet Baptist Church,FY12,,
M180,(R456),Mount Olivet Baptist Church,FY13,,
M182,(R458),Church of The Epiphany,FY10,,
M182,(R458),Church of The Epiphany,FY11,,
M182,(R458),Church of The Epiphany,FY12,,
M182,(R458),Church of The Epiphany,FY13,,
M182,R458,Church of The Epiphany,FY14,,
M183,(R459),"Church of Christian Fellowship Love, Inc",FY10,,
M183,(R459),"Church of Christian Fellowship Love, Inc",FY11,,
M183,(R459),"Church of Christian Fellowship Love, Inc",FY12,,
M184,(R460),SA - Harlem Temple,FY10,,
M184,(R460),SA - Harlem Temple,FY11,,
M184,(R460),SA - Harlem Temple,FY12,,
M184,(R460),SA - Harlem Temple,FY13,,
M184,R460,SA - Harlem Temple,FY14,,
M186,(R462),Mount Zion A.M.E Church,FY10,,
M186,(R462),Mount Zion A.M.E Church,FY11,,
M186,(R462),Mount Zion A.M.E Church,FY12,,
M187,(R463),"Morningside Park East Coalition, Inc - Food Pantry",FY10,,
M189,(R465),Day Spring Church,FY10,,
M189,(R465),Day Spring Church,FY11,,
M19,(R466),New York City Rescue Mission,FY10,,
M19,(R466),New York City Rescue Mission,FY11,,
M19,(R466),New York City Rescue Mission,FY12,,
M19,(R466),New York City Rescue Mission,FY13,,
M19,R466,New York City Rescue Mission,FY14,,
M190,(R467),Salvation Army New York Temple Corps,FY10,,
M190,(R467),Salvation Army New York Temple Corps,FY11,,
M190,(R467),Salvation Army New York Temple Corps,FY12,,
M190,(R467),Salvation Army New York Temple Corps,FY13,,
M190,R467,Salvation Army New York Temple Corps,FY14,,
M191,(R468),Stanley Isaacs Community Center,FY10,,
M191,(R468),Stanley Isaacs Community Center,FY11,,
M191,(R468),Stanley Isaacs Community Center,FY12,,
M192,(R469),Jan Hus Presbyterian Church,FY10,,
M192,(R469),Jan Hus Presbyterian Church,FY11,,
M192,(R469),Jan Hus Presbyterian Church,FY12,,
M192,(R469),Jan Hus Presbyterian Church,FY13,,
M192,R469,Jan Hus Presbyterian Church,FY14,,
M193,(R470),Liberation & Healing Food Pantry,FY10,,
M193,(R470),Liberation & Healing Food Pantry,FY11,,
M193,(R470),Liberation & Healing Food Pantry,FY12,,
M193,(R470),Liberation & Healing Food Pantry,FY13,,
M193,R470,Liberation & Healing Food Pantry,FY14,,
M198,(R733),New Brighton Community LDC,FY12,,
M198,(R733),New Brighton Community LDC,FY13,,
M198,R733,New Brighton Community LDC,FY14,,
M199,(R734),Washington Heights Ecumenical Food Pantry,FY12,,
M199,(R734),Washington Heights Ecumenical Food Pantry,FY13,,
M199,R734,Washington Heights Ecumenical Food Pantry,FY14,,
M20,(R473),"Emmaus House, Inc.",FY10,,
M20,(R473),"Emmaus House, Inc.",FY11,,
M20,(R473),"Emmaus House, Inc.",FY12,,
M20,(R473),"Emmaus House, Inc.",FY13,,
M20,R473,Emmaus House Inc.,FY14,,
M205,(R774),The Riverside Church Food Pantry,FY12,,
M205,(R774),The Riverside Church Food Pantry,FY13,,
M205,R774,The Riverside Church Food Pantry,FY14,,
M206,(R780),Middle Collegiate Church,FY12,,
M206,R780,Middle Collegiate Church,FY14,,
M207,(R788),Help House - Love Kitchen,FY12,,
M207,(R788),Help House - Love Kitchen,FY13,,
M207,R788,Help House - Love Kitchen,FY14,,
M208,(R789),Community Association of Progressive Dominicans,FY12,,
M208,(R789),Community Association of Progressive Dominicans,FY13,,
M209,(R790),JCC of Washington Heights,FY12,,
M209,(R790),JCC of Washington Heights,FY13,,
M209,R790,JCC of Washington Heights,FY14,,
M21,(R474),West Side Campaign Against Hunger,FY10,,
M21,(R474),West Side Campaign Against Hunger,FY11,,
M21,(R474),West Side Campaign Against Hunger,FY12,,
M21,(R474),West Side Campaign Against Hunger,FY13,,
M21,R474,West Side Campaign Against Hunger,FY14,,
M211,(R801),Antioch Outreach Ministries,FY13,,
M211,R801,Antioch Outreach Ministries,FY14,,
M22,(R475),Urban Pathways - Travelers' Safe Haven,FY10,,
M22,(R475),Urban Pathways - Travelers' Safe Haven,FY11,,
M22,(R475),Urban Pathways - Travelers' Safe Haven,FY12,,
M22,(R475),Urban Pathways - Travelers' Safe Haven,FY13,,
M22,R475,Urban Pathways - Travelers' Safe Haven,FY14,,
M226,(R936),Salem Services Council,FY13,,
M226,R936,Salem Service Council,FY14,,
M22B,(R476),Urban Pathways Olivieri- Women,FY10,,
M22B,(R476),Urban Pathways Olivieri- Women,FY11,,
M22B,(R476),Urban Pathways Olivieri- Women,FY12,,
M22B,(R476),Urban Pathways Olivieri- Women,FY13,,
M22B,R476,Urban Pathways Olivieri,FY14,,
M23,(R477),Jackie Robinson Senior Center,FY10,,
M23,(R477),Jackie Robinson Senior Center,FY11,,
M23,(R477),Jackie Robinson Senior Center,FY12,,
M23,(R477),Jackie Robinson Senior Center,FY13,,
M25,(R478),Coalition for the Homeless,FY10,,
M25,(R478),Coalition for the Homeless,FY11,,
M25,(R478),Coalition for the Homeless,FY12,,
M25,(R478),Coalition for the Homeless,FY13,,
M25,R478,Coalition for the Homeless,FY14,,
M26,(R479),University Community Social Services,FY10,,
M26,(R479),University Community Social Services,FY11,,
M26,(R479),University Community Social Services,FY12,,
M26,(R479),University Community Social Services,FY13,,
M27,(R481),St. Mary's Episcopal Church F/P,FY10,,
M27,(R481),St. Mary's Episcopal Church F/P,FY11,,
M27,(R481),St. Mary's Episcopal Church F/P,FY12,,
M27,(R481),St. Mary's Episcopal Church F/P,FY13,,
M27,R481,St. Mary's Episcopal Church F/P,FY14,,
M28,(R482),Beth Hark Christian Counseling Center,FY10,,
M28,(R482),Beth Hark Christian Counseling Center,FY11,,
M28,(R482),Beth Hark Christian Counseling Center,FY12,,
M28,(R482),Beth Hark Christian Counseling Center,FY13,,
M28,R482,Bethel Gospel Assembly Inc.,FY14,,
M29,(R483),St. Paul's House. Inc,FY10,,
M29,(R483),St. Paul's House. Inc,FY11,,
M29,(R483),St. Paul's House. Inc,FY12,,
M29,(R483),St. Paul's House. Inc,FY13,,
M29,R483,St. Paul's House. Inc,FY14,,
M30,(R484),Canaan Senior Service Center,FY10,,
M30,(R484),Canaan Senior Service Center,FY11,,
M30,(R484),Canaan Senior Service Center,FY12,,
M30,(R484),Canaan Senior Service Center,FY13,,
M30,R484,Canaan Senior Service Center,FY14,,
M31,(R486),Church of Village/ UMC,FY10,,
M31,(R486),Church of Village/ UMC,FY11,,
